1,0.20595969242697898
2,0.19868091528486648
3,0.19510169210627343
4,0.19297507888110424
5,0.19152555697770393
6,0.19043779982785478
7,0.18956547799245657
8,0.1888329904459275
9,0.18819778619975394
10,0.187634195867941
11,0.18712580994728092
12,0.18666160156080083
13,0.18623382860169163
14,0.18583683976715393
15,0.18546636563209343
16,0.18511908211749994
17,0.184792332885647
18,0.1844839475271537
19,0.18419211914823103
20,0.18391531974274047
21,0.1836522401740222
22,0.18340174655101987
23,0.18316284776876876
24,0.18293467081884196
25,0.18271644162512785
26,0.18250746989295089
27,0.1823071369340491
28,0.1821148857420121
29,0.18193021280140026
30,0.18175266125534964
31,0.18158181515417454
32,0.18141729457601194
33,0.1812587514594868
34,0.18110586602382384
35,0.18095834367808228
36,0.18081591234079686
37,0.18067832010635723
38,0.18054533320597801
39,0.18041673422031235
40,0.1802923205079006
41,0.18017190281952356
42,0.1800553040732186
43,0.1799423582685815
44,0.17983290952218522
45,0.1797268112085824
46,0.17962392519357617
47,0.1795241211483268
48,0.17942727593441873
49,0.1793332730513413
50,0.179242002139008
51,0.17915335852887085
52,0.179067242838037
53,0.1789835606015219
54,0.17890222193834454
55,0.1788231412477699
56,0.1787462369323845
57,0.17867143114515888
58,0.17859864955794977
59,0.17852782114921498
60,0.1784588780089762
61,0.17839175515927816
62,0.17832639038862316
63,0.17826272409899804
64,0.1782006991642907
65,0.17814026079901385
66,0.17808135643637518
67,0.17802393561485527
68,0.17796794987249825
69,0.17791335264826622
70,0.17786009918981824
71,0.17780814646719
72,0.17775745309185947
73,0.17770797924076664
74,0.17765968658490575
75,0.17761253822208584
76,0.17756649861358842
77,0.1775215335243861
78,0.17747760996668316
79,0.17743469614652022
80,0.1773927614132333
81,0.1773517762115665
82,0.17731171203624868
83,0.17727254138888215
84,0.17723423773697577
85,0.17719677547499427
86,0.17716012988729907
87,0.17712427711284398
88,0.1770891941115504
89,0.17705485863222467
90,0.17702124918195927
91,0.17698834499691865
92,0.17695612601442193
93,0.17692457284627358
94,0.17689366675325424
95,0.17686338962071277
96,0.1768337239352146
97,0.17680465276217136
98,0.17677615972442312
99,0.17674822898170045
100,0.17672084521095158
101,0.17669399358746202
102,0.17666765976675633
103,0.17664182986721866
104,0.17661649045342948
105,0.17659162852014146
106,0.17656723147692252
107,0.17654328713336961
108,0.17651978368493076
109,0.1764967096992628
110,0.17647405410312403
111,0.17645180616976783
112,0.17642995550682478
113,0.17640849204464482
114,0.17638740602508338
115,0.17636668799071456
116,0.17634632877443798
117,0.1763263194894991
118,0.17630665151985664
119,0.17628731651093169
120,0.17626830636068447
121,0.1762496132110238
122,0.1762312294395429
123,0.1762131476515465
124,0.17619536067237757
125,0.17617786154001838
126,0.176160643497971
127,0.17614369998837856
128,0.17612702464541674
129,0.17611061128890818
130,0.1760944539181705
131,0.1760785467060887
132,0.1760628839933936
133,0.17604746028315346
134,0.1760322702354481
135,0.1760173086622495
136,0.176002570522466
137,0.175988050917179
138,0.17597374508502686
139,0.17595964839777511
140,0.17594575635602192
141,0.1759320645850655
142,0.17591856883091095
143,0.17590526495641695
144,0.17589214893757968
145,0.17587921685993735
146,0.17586646491511262
147,0.17585388939745858
148,0.17584148670083363
149,0.17582925331547922
150,0.1758171858250084
151,0.17580528090349343
152,0.17579353531266165
153,0.1757819458991718
154,0.1757705095920025
155,0.17575922339990943
156,0.17574808440898526
157,0.17573708978028876
158,0.1757262367475638
